LinkId,Geometry
198140,"LINESTRING(355126.14421 6688768.15973,355125.58401 6688768.43689,355124.99858 6688768.67100,355124.40239 6688768.85010,355123.78916 6688768.99681,355123.17273 6688769.08807,355122.54554 6688769.12432,355121.92333 6688769.11578)"
198141,"LINESTRING(355121.92333 6688769.11578,355121.26834 6688769.06463,355120.61706 6688768.94650,355119.98589 6688768.78271,355119.36662 6688768.56260,355118.76746 6688768.29682,355118.18841 6688767.98537,355117.64457 6688767.62739,355117.12084 6688767.22373,355116.64053 6688766.78419,355116.19543 6688766.29811,355115.79439 6688765.78723,355115.42922 6688765.24089,355115.11565 6688764.66932,355114.85370 6688764.07252,355114.63581 6688763.45091,355114.47017 6688762.81516,355114.35743 6688762.17636,355114.29695 6688761.52340,355114.28936 6688760.86739)"
198142,"LINESTRING(355114.28936 6688760.86739,355114.34222 6688760.20788,355114.44170 6688759.56793,355114.59408 6688758.92493,355114.80064 6688758.30104,355115.06137 6688757.69628,355115.36937 6688757.12216,355115.71643 6688756.56804,355116.11012 6688756.03348,355116.55235 6688755.55174,355117.02672 6688755.10152,355117.54081 6688754.68238,355118.08832 6688754.31695,355118.66107 6688753.99456,355119.25905 6688753.71522,355119.87535 6688753.49045,355120.50997 6688753.32026,355121.15471 6688753.19398,355121.81020 6688753.12271,355122.46891 6688753.10689,355123.12326 6688753.14696,355123.78082 6688753.24247,355124.41827 6688753.38364,355125.05137 6688753.58070,355125.65744 6688753.83496,355126.24278 6688754.12379,355126.80864 6688754.46938,355127.33929 6688754.86151,355127.83407 6688755.28909,355128.29364 6688755.76321,355128.71671 6688756.26169)"
198143,"LINESTRING(355128.71671 6688756.26169,355128.29364 6688755.76321,355127.83407 6688755.28909,355127.33929 6688754.86151,355126.80864 6688754.46938,355126.24278 6688754.12379,355125.65744 6688753.83496,355125.05137 6688753.58070,355124.41827 6688753.38364,355123.78082 6688753.24247,355123.12326 6688753.14696,355122.46891 6688753.10689,355121.81020 6688753.12271,355121.15471 6688753.19398,355120.50997 6688753.32026,355119.87535 6688753.49045,355119.25905 6688753.71522,355118.66107 6688753.99456,355118.08832 6688754.31695,355117.54081 6688754.68238,355117.02672 6688755.10152,355116.55235 6688755.55174,355116.11012 6688756.03348,355115.71643 6688756.56804,355115.36937 6688757.12216,355115.06137 6688757.69628,355114.80064 6688758.30104,355114.59408 6688758.92493,355114.44170 6688759.56793,355114.34222 6688760.20788,355114.28936 6688760.86739,355114.29695 6688761.52340,355114.35743 6688762.17636,355114.47017 6688762.81516,355114.63581 6688763.45091,355114.85370 6688764.07252,355115.11565 6688764.66932,355115.42922 6688765.24089,355115.79439 6688765.78723,355116.19543 6688766.29811,355116.64053 6688766.78419,355117.12084 6688767.22373,355117.64457 6688767.62739,355118.18841 6688767.98537,355118.76746 6688768.29682,355119.36662 6688768.56260,355119.98589 6688768.78271,355120.61706 6688768.94650,355121.26834 6688769.06463,355121.92333 6688769.11578,355122.54554 6688769.12432,355123.17273 6688769.08807,355123.78916 6688768.99681,355124.40239 6688768.85010,355124.99858 6688768.67100,355125.58401 6688768.43689,355126.14421 6688768.15973,355126.75282 6688767.80189,355127.32044 6688767.39079,355127.85463 6688766.92599,355128.34091 6688766.41946,355128.78685 6688765.87075,355129.17797 6688765.29183,355129.52183 6688764.68226,355129.80267 6688764.03183,355130.02998 6688763.37337,355130.20247 6688762.68469)"
198144,"LINESTRING(355114.28936 6688760.86739,355107.28799 6688761.07180,355103.90984 6688761.52297,355087.07068 6688763.75360,355063.59695 6688767.68072,355049.03394 6688770.72561,355000.04665 6688781.45751,354989.41090 6688783.97507,354979.03918 6688787.25623,354972.17827 6688789.88934,354963.84866 6688793.60875,354958.76177 6688796.23943)"
198145,"LINESTRING(354958.76177 6688796.23943,354963.84866 6688793.60875,354972.17827 6688789.88934,354979.03918 6688787.25623,354989.41090 6688783.97507,355000.04665 6688781.45751,355049.03394 6688770.72561,355063.59695 6688767.68072,355087.07068 6688763.75360,355103.90984 6688761.52297,355107.28799 6688761.07180,355114.28936 6688760.86739)"
198146,"LINESTRING(355128.71671 6688756.26169,355136.01917 6688750.51014,355138.54287 6688748.91786,355144.66273 6688746.97310,355147.74785 6688746.30524,355153.75581 6688745.17917,355364.19216 6688698.89680)"
198147,"LINESTRING(355364.19216 6688698.89680,355153.75581 6688745.17917,355147.74785 6688746.30524,355144.66273 6688746.97310,355138.54287 6688748.91786,355136.01917 6688750.51014,355128.71671 6688756.26169)"
198531,"LINESTRING(355140.43659 6688959.42908,355147.59633 6688960.39492)"
198543,"LINESTRING(355286.44434 6688990.70163,355295.49250 6688983.93705)"
198544,"LINESTRING(355295.49250 6688983.93705,355286.44434 6688990.70163)"
198589,"LINESTRING(355475.67532 6689657.18423,355485.35665 6689656.93669,355486.77336 6689656.92164,355491.78530 6689656.81024,355499.49748 6689656.98797)"
198590,"LINESTRING(355499.49748 6689656.98797,355491.78530 6689656.81024,355486.77336 6689656.92164,355485.35665 6689656.93669,355475.67532 6689657.18423)"
199453,"LINESTRING(355201.08597 6689470.08141,355199.88426 6689452.96071,355199.81600 6689435.25157,355199.64896 6689431.96784,355199.40796 6689427.14182)"
199454,"LINESTRING(355199.40796 6689427.14182,355199.64896 6689431.96784,355199.81600 6689435.25157,355199.88426 6689452.96071,355201.08597 6689470.08141)"
199518,"LINESTRING(355819.49020 6689280.50959,355816.27454 6689281.40717,355812.93907 6689281.41044,355809.72556 6689280.50545,355806.87401 6689278.77849)"
199519,"LINESTRING(355806.87401 6689278.77849,355804.22090 6689275.76057,355802.68738 6689272.04387,355802.45644 6689268.04062,355803.53726 6689264.17309,355805.81753 6689260.85944)"
199520,"LINESTRING(355805.81753 6689260.85944,355807.91663 6689259.13617,355810.34048 6689257.91709)"
199521,"LINESTRING(355808.52930 6689304.31786,355808.28900 6689288.58809,355806.87401 6689278.77849)"
200001,"LINESTRING(355544.15065 6689090.31887,355549.82133 6689082.43677,355554.44345 6689078.45376,355558.55867 6689075.14535,355562.05708 6689072.84053)"
200002,"LINESTRING(355562.05708 6689072.84053,355558.55867 6689075.14535,355554.44345 6689078.45376,355549.82133 6689082.43677,355544.15065 6689090.31887)"
200123,"LINESTRING(355674.57119 6690008.30702,355684.04476 6690014.05771,355720.00614 6690035.88149,355724.34978 6690038.51252,355730.55561 6690042.28223)"
200895,"LINESTRING(355887.95466 6689862.61309,355884.59074 6689871.18519)"
200896,"LINESTRING(355884.59074 6689871.18519,355883.98894 6689872.71083,355875.97747 6689888.62732)"
200897,"LINESTRING(355875.97747 6689888.62732,355853.46789 6689934.55324)"
200898,"LINESTRING(355853.46789 6689934.55324,355826.28810 6689990.70671)"
200899,"LINESTRING(355826.28810 6689990.70671,355809.48263 6690025.25538,355797.16162 6690050.42181)"
200939,"LINESTRING(355899.99519 6689811.01597,355900.82627 6689810.96804)"
200940,"LINESTRING(355900.82627 6689810.96804,355903.41016 6689810.81900,355906.32600 6689810.11676,355911.00629 6689807.54368,355915.19302 6689803.64167,355922.19547 6689794.80410)"
200948,"LINESTRING(356237.99208 6688788.49281,356234.36054 6688787.17774,356226.09058 6688783.12585,356127.35259 6688740.32748,355974.58903 6688676.94649)"
201927,"LINESTRING(356103.83766 6689369.91232,356090.21092 6689363.53251,356086.08379 6689361.11124,356077.54160 6689355.35072)"
201928,"LINESTRING(356077.54160 6689355.35072,356086.08379 6689361.11124,356090.21092 6689363.53251,356103.83766 6689369.91232)"
201929,"LINESTRING(356077.54160 6689355.35072,356074.96921 6689353.72993)"
201930,"LINESTRING(356074.96921 6689353.72993,356077.54160 6689355.35072)"
202604,"LINESTRING(354650.52480 6689532.76757,354642.66719 6689523.14192,354638.88907 6689518.50953)"
202947,"LINESTRING(354806.51563 6689377.87354,354806.27948 6689379.03321,354806.08596 6689380.01240)"
202948,"LINESTRING(354806.08596 6689380.01240,354803.02134 6689395.31042)"
203597,"LINESTRING(356102.03198 6689287.94948,356114.44108 6689277.40979,356115.65591 6689276.12702)"
203608,"LINESTRING(354853.94049 6689351.23044,354846.25778 6689379.09020,354841.27368 6689396.06805,354840.00290 6689401.88277)"
203609,"LINESTRING(354840.00290 6689401.88277,354841.27368 6689396.06805,354846.25778 6689379.09020,354853.94049 6689351.23044)"
203650,"LINESTRING(355378.10084 6689816.81898,355379.41204 6689813.92829,355379.64889 6689807.66162,355378.81239 6689791.99959,355378.31976 6689782.81547)"
203651,"LINESTRING(355378.31976 6689782.81547,355378.81239 6689791.99959,355379.64889 6689807.66162,355379.41204 6689813.92829,355378.10084 6689816.81898)"
204143,"LINESTRING(355272.23196 6688998.23190,355260.65944 6688993.71568,355252.40757 6688989.33027,355238.43291 6688981.94879,355230.32397 6688978.20048,355220.80633 6688974.47795,355206.96953 6688970.27069,355198.42544 6688968.43904,355190.96146 6688965.48798)"
204148,"LINESTRING(355158.63070 6688964.38572,355170.79318 6688964.28363,355176.76064 6688964.42831,355185.52625 6688964.84522,355190.96146 6688965.48798)"
204149,"LINESTRING(355190.96146 6688965.48798,355185.52625 6688964.84522,355176.76064 6688964.42831,355170.79318 6688964.28363,355158.63070 6688964.38572)"
204449,"LINESTRING(355552.87915 6689878.20055,355549.39981 6689884.10923,355537.05119 6689905.37250,355531.75842 6689914.40112,355528.30308 6689920.33068)"
206567,"LINESTRING(356131.69056 6689299.29108,356134.63680 6689300.69006,356142.12978 6689304.03000,356172.69558 6689318.35696,356215.85986 6689338.58933,356220.85831 6689340.87146)"
206568,"LINESTRING(356220.85831 6689340.87146,356215.85986 6689338.58933,356172.69558 6689318.35696,356142.12978 6689304.03000,356134.63680 6689300.69006,356131.69056 6689299.29108)"
206769,"LINESTRING(355527.87056 6689659.85580,355527.77324 6689666.70409,355527.04164 6689671.36374,355524.59882 6689676.84540)"
206770,"LINESTRING(355548.39241 6689696.24437,355542.27691 6689689.97732,355530.12221 6689680.86573,355524.59882 6689676.84540)"
206771,"LINESTRING(355524.59882 6689676.84540,355530.12221 6689680.86573,355542.27691 6689689.97732,355548.39241 6689696.24437)"
206790,"LINESTRING(355430.05588 6689658.77298,355431.32991 6689665.47531,355434.83369 6689688.47128)"
206791,"LINESTRING(355434.83369 6689688.47128,355436.88846 6689701.60402,355458.51423 6689757.09917,355459.37392 6689760.56543)"
207372,"LINESTRING(356131.69056 6689299.29108,356132.14537 6689308.36610,356131.40792 6689311.22353,356113.34956 6689351.46199,356107.29487 6689363.60476,356105.92433 6689366.13152,356103.83766 6689369.91232)"
208119,"LINESTRING(356125.51133 6689310.98482,356106.81492 6689349.49101,356096.17454 6689372.95757,356087.57130 6689390.59898,356082.34742 6689402.94979)"
208582,"LINESTRING(354918.64808 6689056.74538,354922.40709 6689052.13308,354934.31035 6689036.14598,354966.91381 6688979.43002,354969.68090 6688972.21593)"
208583,"LINESTRING(354969.68090 6688972.21593,354966.91381 6688979.43002,354934.31035 6689036.14598,354922.40709 6689052.13308,354918.64808 6689056.74538)"
208584,"LINESTRING(354931.97376 6689070.72820,354941.67646 6689060.47604,354949.49374 6689051.96850,354956.07026 6689046.25867,354962.89185 6689041.24676,354968.60637 6689037.41151,354974.46415 6689034.48034,354981.87980 6689031.48135,355039.48898 6689015.17710)"
209656,"LINESTRING(356121.73195 6689283.68754,356127.02218 6689274.32590)"
209657,"LINESTRING(356127.02218 6689274.32590,356129.99809 6689269.13647,356130.87588 6689267.66172,356139.81181 6689255.78686,356148.24681 6689239.03422,356166.25399 6689203.02682,356170.16230 6689192.30959,356171.95774 6689187.28834,356174.74394 6689181.04176)"
209658,"LINESTRING(356174.74394 6689181.04176,356177.67476 6689174.54206,356179.54307 6689170.78500,356201.51769 6689125.60366,356204.76409 6689118.39597)"
209659,"LINESTRING(356204.76409 6689118.39597,356208.37097 6689111.52356)"
209790,"LINESTRING(355368.54070 6689665.36366,355368.17252 6689660.43372,355364.97663 6689610.22732,355364.33260 6689589.89227,355364.55959 6689587.65389)"
209793,"LINESTRING(355524.59882 6689676.84540,355506.28805 6689664.57341,355502.58921 6689662.35034,355499.49748 6689656.98797)"
210138,"LINESTRING(355604.87671 6689061.67918,355603.90747 6689061.56823,355602.96770 6689061.31094,355602.07441 6689060.93970,355601.24145 6689060.43147,355600.48521 6689059.80755,355599.83027 6689059.09989,355599.28355 6689058.29698,355598.86145 6689057.42012,355598.56525 6689056.49149)"
210281,"LINESTRING(356585.31018 6689147.79451,356584.54264 6689143.81103,356584.55902 6689139.74904,356585.34495 6689135.75402)"
210393,"LINESTRING(355603.69981 6689048.25097,355604.74500 6689048.10163,355605.79915 6689048.10754,355606.83268 6689048.28154,355607.83739 6689048.61296,355608.77486 6689049.09291,355609.62178 6689049.71160,355610.36931 6689050.44729,355610.99479 6689051.30129)"
210434,"LINESTRING(355611.84274 6689056.40380,355611.52190 6689057.41255,355611.06056 6689058.35154,355610.45054 6689059.21009,355609.72077 6689059.96429,355608.88574 6689060.60218,355607.95926 6689061.10071,355606.96337 6689061.44747,355605.92830 6689061.64073,355604.87671 6689061.67918)"
210435,"LINESTRING(355955.33701 6689050.86224,355958.11220 6689045.87345,355987.90622 6688994.84419,356028.11983 6688927.28172,356030.36473 6688924.27062,356038.95144 6688917.37805)"
210436,"LINESTRING(356038.95144 6688917.37805,356030.36473 6688924.27062,356028.11983 6688927.28172,355987.90622 6688994.84419,355958.11220 6689045.87345,355955.33701 6689050.86224)"
210439,"LINESTRING(356038.95144 6688917.37805,356023.88606 6688913.28426,355960.39432 6688899.66586,355951.33164 6688897.25110)"
210440,"LINESTRING(355951.33164 6688897.25110,355960.39432 6688899.66586,356023.88606 6688913.28426,356038.95144 6688917.37805)"
210442,"LINESTRING(355610.99479 6689051.30129,355611.48117 6689052.24120,355611.81208 6689053.24571,355611.98623 6689054.29266,355611.99479 6689055.36028,355611.84274 6689056.40380)"
210449,"LINESTRING(355886.70605 6688745.40005,355885.41753 6688749.61331,355878.60589 6688771.37959)"
210450,"LINESTRING(355878.60589 6688771.37959,355876.90701 6688775.83905,355870.70165 6688797.33673)"
210451,"LINESTRING(355870.70165 6688797.33673,355856.83930 6688839.34773,355849.28543 6688865.32921,355847.31443 6688871.77371)"
210454,"LINESTRING(355878.60589 6688771.37959,355883.25099 6688772.91415,355893.82815 6688775.03008,355899.39989 6688774.75326,355986.75004 6688790.29999,355997.51448 6688792.77246)"
210455,"LINESTRING(355997.51448 6688792.77246,355986.75004 6688790.29999,355899.39989 6688774.75326,355893.82815 6688775.03008,355883.25099 6688772.91415,355878.60589 6688771.37959)"
21075,"LINESTRING(355840.75799 6688632.96058,355847.31760 6688634.42919,355868.49494 6688639.18257,355896.15232 6688646.65541,355916.55222 6688653.31187,355936.39974 6688660.64556,355974.58903 6688676.94649)"
21077,"LINESTRING(355771.30895 6688626.93077,355808.12171 6688629.86963,355840.75799 6688632.96058)"
210798,"LINESTRING(355608.98716 6689773.77884,355605.70919 6689799.59190)"
210901,"LINESTRING(355485.11095 6689960.10908,355482.52143 6689965.41011)"
210902,"LINESTRING(355482.52143 6689965.41011,355480.87216 6689968.35369)"
210903,"LINESTRING(355480.87216 6689968.35369,355476.67449 6689976.12861)"
210904,"LINESTRING(355476.67449 6689976.12861,355472.59156 6689983.39624,355468.73671 6689991.46291,355463.58056 6690003.51007,355454.02423 6690022.18675,355450.33584 6690027.22860,355448.63754 6690028.92887,355444.50563 6690029.83510,355440.94725 6690030.04062)"
21168,"LINESTRING(354811.06024 6689144.03528,354808.88538 6689144.18336,354805.83514 6689143.09143,354783.15001 6689133.36661)"
21187,"LINESTRING(354699.04267 6689034.60281,354702.75447 6689037.69253,354797.04320 6689116.14030)"
212954,"LINESTRING(355482.76510 6689039.12185,355482.96707 6689040.25619,355483.03366 6689041.40948,355482.97871 6689042.55866,355482.78647 6689043.69351,355482.46386 6689044.80251,355482.02534 6689045.87370,355481.46899 6689046.87381)"
212987,"LINESTRING(355464.73751 6689047.67304,355464.05899 6689046.68860,355463.50508 6689045.63022,355463.08462 6689044.51962,355462.79070 6689043.36833,355462.63907 6689042.18658,355462.62280 6689040.98588,355462.74383 6689039.79951,355463.01035 6689038.63811,355463.40788 6689037.51366,355463.93772 6689036.44832,355464.58473 6689035.44297,355465.35022 6689034.51979,355466.21278 6689033.70227,355467.17178 6689032.97932)"
213047,"LINESTRING(355467.48041 6689050.14045,355466.46903 6689049.43114,355465.54948 6689048.60526,355464.73751 6689047.67304)"
213048,"LINESTRING(355481.46899 6689046.87381,355480.75333 6689047.87199,355479.92611 6689048.77648,355479.00118 6689049.56422,355477.97917 6689050.24630,355476.88902 6689050.79881,355475.73766 6689051.21020,355474.54839 6689051.49027,355473.32813 6689051.62749,355472.10646 6689051.60902,355470.89222 6689051.45661,355469.70743 6689051.15786,355468.55966 6689050.71233,355467.48041 6689050.14045)"
215268,"LINESTRING(355498.50218 6689557.83235,355497.26245 6689564.45732,355497.74833 6689570.77125,355497.89755 6689576.63731)"
215269,"LINESTRING(355497.89755 6689576.63731,355497.74833 6689570.77125,355497.26245 6689564.45732,355498.50218 6689557.83235)"
